4 0 0
4 1 0
4 2 0
4 3 0
4 4 0
4 5 0
4 6 0
4 7 0
4 8 0
4 9 0
4 10 0
4 11 0
4 12 0
4 13 0
4 14 0
4 15 0
4 16 0
4 17 0
4 18 0
4 19 0
4 20 0
4 21 0
4 22 0
4 23 0
4 24 0
4 25 0
4 26 0
4 27 0
4 28 0
4 29 0
4 30 0
4 31 0
4 32 0
4 33 0
4 34 0
4 35 0
4 36 0
4 37 0
4 38 0
4 39 0
4 40 0
4 41 0
4 42 0
4 43 0
4 44 0
4 45 0
4 46 0
4 47 0
4 48 0
4 49 0
4 50 0
4 51 0
4 52 0
4 53 0
4 54 0
4 55 0
4 56 0
4 57 0
4 58 0
4 59 0
4 60 0
4 61 0
4 62 0
4 63 0
4 64 0
4 65 0
4 66 0
4 67 0
4 68 0
4 69 0
4 70 0
4 71 0
4 72 0
4 73 0
4 74 0
4 75 0
4 76 0
4 77 0
4 78 0
4 79 0
4 80 0
4 81 0
4 82 0
4 83 0
4 84 0
4 85 0
4 86 0
4 87 0
4 88 1
4 89 0
4 90 0
4 91 1
4 92 2
4 93 4
4 94 3
4 95 2
4 96 6
4 97 5
4 98 9
4 99 8
4 100 1
4 101 2
4 102 6
4 103 1
4 104 0
4 105 0
4 106 1
4 107 10
4 108 28
4 109 20
4 110 29
4 111 32
4 112 29
4 113 21
4 114 37
4 115 30
4 116 21
4 117 30
4 118 31
4 119 86
4 120 129
4 121 124
4 122 112
4 123 92
4 124 65
4 125 86
4 126 85
4 127 67
4 128 16
4 129 26
4 130 17
4 131 12
4 132 11
4 133 10
4 134 8
4 135 2
4 136 1
4 137 3
4 138 5
4 139 8
4 140 16
4 141 6
4 142 38
4 143 133
4 144 170
4 145 237
4 146 166
4 147 135
4 148 60
4 149 79
4 150 40
4 151 72
4 152 106
4 153 100
4 154 76
4 155 58
4 156 41
4 157 55
4 158 47
4 159 88
4 160 30
4 161 114
4 162 190
4 163 263
4 164 224
4 165 121
4 166 114
4 167 76
4 168 73
4 169 58
4 170 90
4 171 153
4 172 116
4 173 132
4 174 73
4 175 162
4 176 318
4 177 324
4 178 222
4 179 121
4 180 139
4 181 162
4 182 181
4 183 158
4 184 76
4 185 134
4 186 162
4 187 158
4 188 142
4 189 180
4 190 154
4 191 132
4 192 156
4 193 183
4 194 126
4 195 118
4 196 239
4 197 207
4 198 238
4 199 211
4 200 168
4 201 140
4 202 88
4 203 129
4 204 128
4 205 132
4 206 174
4 207 195
4 208 209
4 209 247
4 210 290
4 211 181
4 212 161
4 213 198
4 214 200
4 215 199
4 216 228
4 217 298
4 218 270
4 219 266
4 220 298
4 221 247
4 222 288
4 223 263
4 224 263
4 225 173
4 226 195
4 227 163
4 228 224
4 229 307
4 230 347
4 231 279
4 232 189
4 233 227
4 234 133
4 235 160
4 236 162
4 237 283
4 238 277
4 239 354
4 240 306
4 241 275
4 242 242
4 243 224
4 244 237
4 245 202
4 246 91
4 247 132
4 248 125
4 249 92
4 250 131
4 251 214
4 252 316
4 253 234
4 254 329
4 255 317
4 256 297
4 257 240
4 258 178
4 259 222
4 260 210
4 261 192
4 262 203
4 263 233
4 264 281
4 265 257
4 266 227
4 267 222
4 268 218
4 269 159
4 270 158
4 271 134
4 272 130
4 273 171
4 274 168
4 275 143
4 276 131
4 277 172
4 278 210
4 279 257
4 280 292
4 281 211
4 282 263
4 283 305
4 284 374
4 285 334
4 286 280
4 287 249
4 288 231
4 289 254
4 290 206
4 291 182
4 292 219
4 293 258
4 294 178
4 295 114
4 296 79
4 297 113
4 298 115
4 299 147
4 300 137
4 301 138
4 302 248
4 303 279
4 304 201
4 305 264
4 306 243
4 307 292
4 308 226
4 309 209
4 310 234
4 311 269
4 312 320
4 313 353
4 314 273
4 315 299
4 316 294
4 317 256
4 318 246
4 319 197
4 320 160
4 321 192
4 322 107
4 323 175
4 324 289
4 325 223
4 326 257
4 327 242
4 328 194
4 329 76
4 330 110
4 331 189
4 332 204
4 333 199
4 334 213
4 335 246
4 336 307
