13 0 0
13 1 0
13 2 0
13 3 0
13 4 0
13 5 0
13 6 0
13 7 0
13 8 0
13 9 0
13 10 0
13 11 0
13 12 0
13 13 0
13 14 0
13 15 0
13 16 0
13 17 0
13 18 0
13 19 0
13 20 0
13 21 0
13 22 0
13 23 0
13 24 0
13 25 0
13 26 0
13 27 0
13 28 0
13 29 0
13 30 0
13 31 0
13 32 0
13 33 0
13 34 0
13 35 0
13 36 0
13 37 0
13 38 0
13 39 0
13 40 0
13 41 0
13 42 0
13 43 0
13 44 0
13 45 0
13 46 0
13 47 0
13 48 0
13 49 0
13 50 0
13 51 0
13 52 0
13 53 0
13 54 0
13 55 0
13 56 0
13 57 0
13 58 0
13 59 0
13 60 0
13 61 0
13 62 0
13 63 0
13 64 0
13 65 0
13 66 0
13 67 0
13 68 0
13 69 0
13 70 0
13 71 0
13 72 0
13 73 0
13 74 0
13 75 0
13 76 0
13 77 0
13 78 0
13 79 0
13 80 0
13 81 0
13 82 0
13 83 0
13 84 0
13 85 0
13 86 0
13 87 0
13 88 0
13 89 0
13 90 0
13 91 0
13 92 0
13 93 0
13 94 0
13 95 0
13 96 0
13 97 0
13 98 0
13 99 0
13 100 0
13 101 0
13 102 0
13 103 0
13 104 0
13 105 0
13 106 0
13 107 0
13 108 0
13 109 0
13 110 0
13 111 0
13 112 0
13 113 0
13 114 0
13 115 0
13 116 0
13 117 0
13 118 0
13 119 0
13 120 0
13 121 0
13 122 0
13 123 0
13 124 0
13 125 0
13 126 0
13 127 0
13 128 1
13 129 0
13 130 1
13 131 3
13 132 3
13 133 0
13 134 0
13 135 12
13 136 2
13 137 2
13 138 10
13 139 5
13 140 0
13 141 0
13 142 2
13 143 1
13 144 8
13 145 31
13 146 115
13 147 134
13 148 138
13 149 140
13 150 115
13 151 30
13 152 2
13 153 8
13 154 10
13 155 60
13 156 136
13 157 158
13 158 101
13 159 77
13 160 35
13 161 17
13 162 10
13 163 20
13 164 59
13 165 114
13 166 104
13 167 178
13 168 124
13 169 112
13 170 83
13 171 112
13 172 106
13 173 113
13 174 124
13 175 116
13 176 145
13 177 127
13 178 131
13 179 207
13 180 260
13 181 181
13 182 128
13 183 83
13 184 69
13 185 49
13 186 48
13 187 73
13 188 77
13 189 105
13 190 139
13 191 135
13 192 128
13 193 177
13 194 208
13 195 199
13 196 156
13 197 127
13 198 85
13 199 54
13 200 107
13 201 95
13 202 98
13 203 104
13 204 58
13 205 77
13 206 38
13 207 72
13 208 82
13 209 139
13 210 160
13 211 168
13 212 172
13 213 164
13 214 39
13 215 32
13 216 55
13 217 89
13 218 144
13 219 141
13 220 160
13 221 197
13 222 170
13 223 75
13 224 70
13 225 97
13 226 111
13 227 197
13 228 175
13 229 195
13 230 223
13 231 315
13 232 227
13 233 248
13 234 209
13 235 180
13 236 185
13 237 149
13 238 231
13 239 233
13 240 222
13 241 135
13 242 179
13 243 235
13 244 254
13 245 222
13 246 191
13 247 202
13 248 174
13 249 220
13 250 209
13 251 192
13 252 119
13 253 116
13 254 106
13 255 81
13 256 110
13 257 210
13 258 289
13 259 152
13 260 142
13 261 150
13 262 158
13 263 207
13 264 227
13 265 210
13 266 218
13 267 211
13 268 160
13 269 138
13 270 189
13 271 256
13 272 218
13 273 174
13 274 131
13 275 138
13 276 138
13 277 145
13 278 159
13 279 163
13 280 159
13 281 121
13 282 114
13 283 178
13 284 223
13 285 176
13 286 248
13 287 229
13 288 164
13 289 166
13 290 191
13 291 229
13 292 183
13 293 261
13 294 265
13 295 304
13 296 287
13 297 216
13 298 228
13 299 209
13 300 159
13 301 176
13 302 103
13 303 121
13 304 83
13 305 89
13 306 126
13 307 129
13 308 145
13 309 166
13 310 235
13 311 238
13 312 260
13 313 305
13 314 245
13 315 133
13 316 106
13 317 85
13 318 138
13 319 207
13 320 219
13 321 220
13 322 264
13 323 308
13 324 222
13 325 257
13 326 274
13 327 247
13 328 216
13 329 153
13 330 211
13 331 218
13 332 261
13 333 288
13 334 284
13 335 253
13 336 205
13 337 206
13 338 255
13 339 242
13 340 207
13 341 182
13 342 226
13 343 251
13 344 309
13 345 290
13 346 294
13 347 302
13 348 250
13 349 320
13 350 288
13 351 259
13 352 229
13 353 275
13 354 229
13 355 244
13 356 250
13 357 187
13 358 252
13 359 231
13 360 280
13 361 324
13 362 296
13 363 239
13 364 237
13 365 197
13 366 210
13 367 169
13 368 178
13 369 132
13 370 158
13 371 215
13 372 282
13 373 278
13 374 279
13 375 343
13 376 262
13 377 233
13 378 270
13 379 269
13 380 300
13 381 271
13 382 249
13 383 264
13 384 259
13 385 240
13 386 307
13 387 303
13 388 268
13 389 208
13 390 214
13 391 217
13 392 176
13 393 164
13 394 204
13 395 271
13 396 330
13 397 325
13 398 333
13 399 292
13 400 289
13 401 279
13 402 267
13 403 206
13 404 216
13 405 254
13 406 236
13 407 231
13 408 253
13 409 270
13 410 234
13 411 255
13 412 205
13 413 180
13 414 275
13 415 275
13 416 267
13 417 277
13 418 233
13 419 265
13 420 305
13 421 298
13 422 267
13 423 267
13 424 263
13 425 263
13 426 225
13 427 158
13 428 171
13 429 247
13 430 223
13 431 231
13 432 253
13 433 289
13 434 306
13 435 269
13 436 234
13 437 220
13 438 253
13 439 291
13 440 246
13 441 257
13 442 265
13 443 234
13 444 233
13 445 285
13 446 266
13 447 231
13 448 231
13 449 310
13 450 288
13 451 262
13 452 251
13 453 218
13 454 226
13 455 262
13 456 229
13 457 268
13 458 281
13 459 310
13 460 267
13 461 247
13 462 231
13 463 257
13 464 266
13 465 275
13 466 262
13 467 280
13 468 279
13 469 257
13 470 259
13 471 264
13 472 276
13 473 291
13 474 265
13 475 288
13 476 231
13 477 239
13 478 255
13 479 203
13 480 213
13 481 205
13 482 259
13 483 293
13 484 309
13 485 272
13 486 313
13 487 333
13 488 302
13 489 316
13 490 296
13 491 261
13 492 275
13 493 262
13 494 275
13 495 288
13 496 294
13 497 265
13 498 268
13 499 311
13 500 331
13 501 314
13 502 312
13 503 300
13 504 288
13 505 294
13 506 296
13 507 345
13 508 374
13 509 286
13 510 283
13 511 262
13 512 278
13 513 275
13 514 291
13 515 250
13 516 215
13 517 202
13 518 193
13 519 322
13 520 316
13 521 375
13 522 335
13 523 264
13 524 168
13 525 193
13 526 217
13 527 303
13 528 299
13 529 293
13 530 280
13 531 262
13 532 261
13 533 329
13 534 390
13 535 391
13 536 351
13 537 325
13 538 311
13 539 336
13 540 308
13 541 336
13 542 350
13 543 363
13 544 372
13 545 312
13 546 290
13 547 283
13 548 274
13 549 311
13 550 304
13 551 278
13 552 263
13 553 267
13 554 312
13 555 351
13 556 342
13 557 348
13 558 337
13 559 342
13 560 301
13 561 334
13 562 316
13 563 296
13 564 383
13 565 370
13 566 348
13 567 318
13 568 298
13 569 233
13 570 281
13 571 342
13 572 370
13 573 365
13 574 340
13 575 385
13 576 371
13 577 367
13 578 326
13 579 334
13 580 306
13 581 290
13 582 276
13 583 294
13 584 313
13 585 355
13 586 463
13 587 364
13 588 291
13 589 283
13 590 277
13 591 316
13 592 300
13 593 250
13 594 250
13 595 250
13 596 251
13 597 278
13 598 292
13 599 323
13 600 316
13 601 270
13 602 250
13 603 264
13 604 272
13 605 291
13 606 289
13 607 358
13 608 325
13 609 260
13 610 276
13 611 313
13 612 318
13 613 336
13 614 336
